id,filename,type,difficulty,height,width,optimal_steps,path_file,path_len,dist_file,action_file,split
3555,maze_3555.npy,imperfect,Medium,21,21,76,maze_3555_path.npy,76,maze_3555_dist.npy,maze_3555_actions.npy,train
3399,maze_3399.npy,imperfect,Medium,21,21,62,maze_3399_path.npy,62,maze_3399_dist.npy,maze_3399_actions.npy,train
2505,maze_2505.npy,imperfect,Medium,21,21,44,maze_2505_path.npy,44,maze_2505_dist.npy,maze_2505_actions.npy,train
529,maze_529.npy,perfect,Medium,21,21,68,maze_529_path.npy,68,maze_529_dist.npy,maze_529_actions.npy,train
3046,maze_3046.npy,imperfect,Medium,21,21,48,maze_3046_path.npy,48,maze_3046_dist.npy,maze_3046_actions.npy,train
636,maze_636.npy,perfect,Medium,21,21,120,maze_636_path.npy,120,maze_636_dist.npy,maze_636_actions.npy,train
1269,maze_1269.npy,perfect,Medium,21,21,120,maze_1269_path.npy,120,maze_1269_dist.npy,maze_1269_actions.npy,train
185,maze_185.npy,perfect,Medium,21,21,52,maze_185_path.npy,52,maze_185_dist.npy,maze_185_actions.npy,train
2506,maze_2506.npy,imperfect,Medium,21,21,52,maze_2506_path.npy,52,maze_2506_dist.npy,maze_2506_actions.npy,train
2624,maze_2624.npy,imperfect,Medium,21,21,50,maze_2624_path.npy,50,maze_2624_dist.npy,maze_2624_actions.npy,train
2266,maze_2266.npy,imperfect,Medium,21,21,42,maze_2266_path.npy,42,maze_2266_dist.npy,maze_2266_actions.npy,train
1797,maze_1797.npy,perfect,Medium,21,21,96,maze_1797_path.npy,96,maze_1797_dist.npy,maze_1797_actions.npy,train
1441,maze_1441.npy,perfect,Medium,21,21,44,maze_1441_path.npy,44,maze_1441_dist.npy,maze_1441_actions.npy,train
1535,maze_1535.npy,perfect,Medium,21,21,116,maze_1535_path.npy,116,maze_1535_dist.npy,maze_1535_actions.npy,train
1273,maze_1273.npy,perfect,Medium,21,21,104,maze_1273_path.npy,104,maze_1273_dist.npy,maze_1273_actions.npy,train
607,maze_607.npy,perfect,Medium,21,21,64,maze_607_path.npy,64,maze_607_dist.npy,maze_607_actions.npy,train
1712,maze_1712.npy,perfect,Medium,21,21,120,maze_1712_path.npy,120,maze_1712_dist.npy,maze_1712_actions.npy,train
3970,maze_3970.npy,imperfect,Medium,21,21,74,maze_3970_path.npy,74,maze_3970_dist.npy,maze_3970_actions.npy,train
2548,maze_2548.npy,imperfect,Medium,21,21,44,maze_2548_path.npy,44,maze_2548_dist.npy,maze_2548_actions.npy,train
3250,maze_3250.npy,imperfect,Medium,21,21,56,maze_3250_path.npy,56,maze_3250_dist.npy,maze_3250_actions.npy,train
3630,maze_3630.npy,imperfect,Medium,21,21,48,maze_3630_path.npy,48,maze_3630_dist.npy,maze_3630_actions.npy,train
3347,maze_3347.npy,imperfect,Medium,21,21,44,maze_3347_path.npy,44,maze_3347_dist.npy,maze_3347_actions.npy,train
1977,maze_1977.npy,perfect,Medium,21,21,116,maze_1977_path.npy,116,maze_1977_dist.npy,maze_1977_actions.npy,train
158,maze_158.npy,perfect,Medium,21,21,48,maze_158_path.npy,48,maze_158_dist.npy,maze_158_actions.npy,train
1748,maze_1748.npy,perfect,Medium,21,21,88,maze_1748_path.npy,88,maze_1748_dist.npy,maze_1748_actions.npy,train
2320,maze_2320.npy,imperfect,Medium,21,21,60,maze_2320_path.npy,60,maze_2320_dist.npy,maze_2320_actions.npy,train
902,maze_902.npy,perfect,Medium,21,21,112,maze_902_path.npy,112,maze_902_dist.npy,maze_902_actions.npy,train
352,maze_352.npy,perfect,Medium,21,21,100,maze_352_path.npy,100,maze_352_dist.npy,maze_352_actions.npy,train
1230,maze_1230.npy,perfect,Medium,21,21,144,maze_1230_path.npy,144,maze_1230_dist.npy,maze_1230_actions.npy,train
3479,maze_3479.npy,imperfect,Medium,21,21,42,maze_3479_path.npy,42,maze_3479_dist.npy,maze_3479_actions.npy,train
444,maze_444.npy,perfect,Medium,21,21,92,maze_444_path.npy,92,maze_444_dist.npy,maze_444_actions.npy,train
3915,maze_3915.npy,imperfect,Medium,21,21,92,maze_3915_path.npy,92,maze_3915_dist.npy,maze_3915_actions.npy,train
754,maze_754.npy,perfect,Medium,21,21,76,maze_754_path.npy,76,maze_754_dist.npy,maze_754_actions.npy,train
1737,maze_1737.npy,perfect,Medium,21,21,116,maze_1737_path.npy,116,maze_1737_dist.npy,maze_1737_actions.npy,train
3959,maze_3959.npy,imperfect,Medium,21,21,76,maze_3959_path.npy,76,maze_3959_dist.npy,maze_3959_actions.npy,train
311,maze_311.npy,perfect,Medium,21,21,64,maze_311_path.npy,64,maze_311_dist.npy,maze_311_actions.npy,train
548,maze_548.npy,perfect,Medium,21,21,52,maze_548_path.npy,52,maze_548_dist.npy,maze_548_actions.npy,train
2646,maze_2646.npy,imperfect,Medium,21,21,84,maze_2646_path.npy,84,maze_2646_dist.npy,maze_2646_actions.npy,train
2884,maze_2884.npy,imperfect,Medium,21,21,60,maze_2884_path.npy,60,maze_2884_dist.npy,maze_2884_actions.npy,train
306,maze_306.npy,perfect,Medium,21,21,92,maze_306_path.npy,92,maze_306_dist.npy,maze_306_actions.npy,train
694,maze_694.npy,perfect,Medium,21,21,132,maze_694_path.npy,132,maze_694_dist.npy,maze_694_actions.npy,train
1927,maze_1927.npy,perfect,Medium,21,21,120,maze_1927_path.npy,120,maze_1927_dist.npy,maze_1927_actions.npy,train
3070,maze_3070.npy,imperfect,Medium,21,21,40,maze_3070_path.npy,40,maze_3070_dist.npy,maze_3070_actions.npy,train
749,maze_749.npy,perfect,Medium,21,21,80,maze_749_path.npy,80,maze_749_dist.npy,maze_749_actions.npy,train
1266,maze_1266.npy,perfect,Medium,21,21,76,maze_1266_path.npy,76,maze_1266_dist.npy,maze_1266_actions.npy,train
2153,maze_2153.npy,imperfect,Medium,21,21,56,maze_2153_path.npy,56,maze_2153_dist.npy,maze_2153_actions.npy,train
2517,maze_2517.npy,imperfect,Medium,21,21,40,maze_2517_path.npy,40,maze_2517_dist.npy,maze_2517_actions.npy,train
970,maze_970.npy,perfect,Medium,21,21,104,maze_970_path.npy,104,maze_970_dist.npy,maze_970_actions.npy,train
13,maze_13.npy,perfect,Medium,21,21,76,maze_13_path.npy,76,maze_13_dist.npy,maze_13_actions.npy,train
873,maze_873.npy,perfect,Medium,21,21,132,maze_873_path.npy,132,maze_873_dist.npy,maze_873_actions.npy,train
808,maze_808.npy,perfect,Medium,21,21,76,maze_808_path.npy,76,maze_808_dist.npy,maze_808_actions.npy,train
514,maze_514.npy,perfect,Medium,21,21,112,maze_514_path.npy,112,maze_514_dist.npy,maze_514_actions.npy,train
3193,maze_3193.npy,imperfect,Medium,21,21,54,maze_3193_path.npy,54,maze_3193_dist.npy,maze_3193_actions.npy,train
409,maze_409.npy,perfect,Medium,21,21,112,maze_409_path.npy,112,maze_409_dist.npy,maze_409_actions.npy,train
2380,maze_2380.npy,imperfect,Medium,21,21,76,maze_2380_path.npy,76,maze_2380_dist.npy,maze_2380_actions.npy,train
3264,maze_3264.npy,imperfect,Medium,21,21,42,maze_3264_path.npy,42,maze_3264_dist.npy,maze_3264_actions.npy,train
207,maze_207.npy,perfect,Medium,21,21,112,maze_207_path.npy,112,maze_207_dist.npy,maze_207_actions.npy,train
2110,maze_2110.npy,imperfect,Medium,21,21,72,maze_2110_path.npy,72,maze_2110_dist.npy,maze_2110_actions.npy,train
458,maze_458.npy,perfect,Medium,21,21,124,maze_458_path.npy,124,maze_458_dist.npy,maze_458_actions.npy,train
3580,maze_3580.npy,imperfect,Medium,21,21,52,maze_3580_path.npy,52,maze_3580_dist.npy,maze_3580_actions.npy,train
2406,maze_2406.npy,imperfect,Medium,21,21,46,maze_2406_path.npy,46,maze_2406_dist.npy,maze_2406_actions.npy,train
2899,maze_2899.npy,imperfect,Medium,21,21,50,maze_2899_path.npy,50,maze_2899_dist.npy,maze_2899_actions.npy,train
2458,maze_2458.npy,imperfect,Medium,21,21,64,maze_2458_path.npy,64,maze_2458_dist.npy,maze_2458_actions.npy,train
2641,maze_2641.npy,imperfect,Medium,21,21,40,maze_2641_path.npy,40,maze_2641_dist.npy,maze_2641_actions.npy,train
1883,maze_1883.npy,perfect,Medium,21,21,92,maze_1883_path.npy,92,maze_1883_dist.npy,maze_1883_actions.npy,train
1713,maze_1713.npy,perfect,Medium,21,21,88,maze_1713_path.npy,88,maze_1713_dist.npy,maze_1713_actions.npy,train
2589,maze_2589.npy,imperfect,Medium,21,21,48,maze_2589_path.npy,48,maze_2589_dist.npy,maze_2589_actions.npy,train
2229,maze_2229.npy,imperfect,Medium,21,21,44,maze_2229_path.npy,44,maze_2229_dist.npy,maze_2229_actions.npy,train
552,maze_552.npy,perfect,Medium,21,21,44,maze_552_path.npy,44,maze_552_dist.npy,maze_552_actions.npy,train
3708,maze_3708.npy,imperfect,Medium,21,21,62,maze_3708_path.npy,62,maze_3708_dist.npy,maze_3708_actions.npy,train
3637,maze_3637.npy,imperfect,Medium,21,21,60,maze_3637_path.npy,60,maze_3637_dist.npy,maze_3637_actions.npy,train
1925,maze_1925.npy,perfect,Medium,21,21,96,maze_1925_path.npy,96,maze_1925_dist.npy,maze_1925_actions.npy,train
634,maze_634.npy,perfect,Medium,21,21,52,maze_634_path.npy,52,maze_634_dist.npy,maze_634_actions.npy,train
3675,maze_3675.npy,imperfect,Medium,21,21,64,maze_3675_path.npy,64,maze_3675_dist.npy,maze_3675_actions.npy,train
316,maze_316.npy,perfect,Medium,21,21,128,maze_316_path.npy,128,maze_316_dist.npy,maze_316_actions.npy,train
3505,maze_3505.npy,imperfect,Medium,21,21,56,maze_3505_path.npy,56,maze_3505_dist.npy,maze_3505_actions.npy,train
3523,maze_3523.npy,imperfect,Medium,21,21,44,maze_3523_path.npy,44,maze_3523_dist.npy,maze_3523_actions.npy,train
1328,maze_1328.npy,perfect,Medium,21,21,92,maze_1328_path.npy,92,maze_1328_dist.npy,maze_1328_actions.npy,train
427,maze_427.npy,perfect,Medium,21,21,92,maze_427_path.npy,92,maze_427_dist.npy,maze_427_actions.npy,train
3208,maze_3208.npy,imperfect,Medium,21,21,44,maze_3208_path.npy,44,maze_3208_dist.npy,maze_3208_actions.npy,train
105,maze_105.npy,perfect,Medium,21,21,136,maze_105_path.npy,136,maze_105_dist.npy,maze_105_actions.npy,train
142,maze_142.npy,perfect,Medium,21,21,112,maze_142_path.npy,112,maze_142_dist.npy,maze_142_actions.npy,train
2184,maze_2184.npy,imperfect,Medium,21,21,68,maze_2184_path.npy,68,maze_2184_dist.npy,maze_2184_actions.npy,train
3268,maze_3268.npy,imperfect,Medium,21,21,80,maze_3268_path.npy,80,maze_3268_dist.npy,maze_3268_actions.npy,train
2236,maze_2236.npy,imperfect,Medium,21,21,58,maze_2236_path.npy,58,maze_2236_dist.npy,maze_2236_actions.npy,train
1949,maze_1949.npy,perfect,Medium,21,21,56,maze_1949_path.npy,56,maze_1949_dist.npy,maze_1949_actions.npy,train
3550,maze_3550.npy,imperfect,Medium,21,21,46,maze_3550_path.npy,46,maze_3550_dist.npy,maze_3550_actions.npy,train
3724,maze_3724.npy,imperfect,Medium,21,21,62,maze_3724_path.npy,62,maze_3724_dist.npy,maze_3724_actions.npy,train
2757,maze_2757.npy,imperfect,Medium,21,21,68,maze_2757_path.npy,68,maze_2757_dist.npy,maze_2757_actions.npy,train
3929,maze_3929.npy,imperfect,Medium,21,21,74,maze_3929_path.npy,74,maze_3929_dist.npy,maze_3929_actions.npy,train
1951,maze_1951.npy,perfect,Medium,21,21,52,maze_1951_path.npy,52,maze_1951_dist.npy,maze_1951_actions.npy,train
2679,maze_2679.npy,imperfect,Medium,21,21,42,maze_2679_path.npy,42,maze_2679_dist.npy,maze_2679_actions.npy,train
2917,maze_2917.npy,imperfect,Medium,21,21,40,maze_2917_path.npy,40,maze_2917_dist.npy,maze_2917_actions.npy,train
2285,maze_2285.npy,imperfect,Medium,21,21,42,maze_2285_path.npy,42,maze_2285_dist.npy,maze_2285_actions.npy,train
1109,maze_1109.npy,perfect,Medium,21,21,144,maze_1109_path.npy,144,maze_1109_dist.npy,maze_1109_actions.npy,train
2355,maze_2355.npy,imperfect,Medium,21,21,48,maze_2355_path.npy,48,maze_2355_dist.npy,maze_2355_actions.npy,train
591,maze_591.npy,perfect,Medium,21,21,68,maze_591_path.npy,68,maze_591_dist.npy,maze_591_actions.npy,train
3710,maze_3710.npy,imperfect,Medium,21,21,48,maze_3710_path.npy,48,maze_3710_dist.npy,maze_3710_actions.npy,train
1576,maze_1576.npy,perfect,Medium,21,21,68,maze_1576_path.npy,68,maze_1576_dist.npy,maze_1576_actions.npy,train
2587,maze_2587.npy,imperfect,Medium,21,21,74,maze_2587_path.npy,74,maze_2587_dist.npy,maze_2587_actions.npy,train
213,maze_213.npy,perfect,Medium,21,21,92,maze_213_path.npy,92,maze_213_dist.npy,maze_213_actions.npy,train
778,maze_778.npy,perfect,Medium,21,21,100,maze_778_path.npy,100,maze_778_dist.npy,maze_778_actions.npy,train
3031,maze_3031.npy,imperfect,Medium,21,21,80,maze_3031_path.npy,80,maze_3031_dist.npy,maze_3031_actions.npy,train
2465,maze_2465.npy,imperfect,Medium,21,21,52,maze_2465_path.npy,52,maze_2465_dist.npy,maze_2465_actions.npy,train
2043,maze_2043.npy,imperfect,Medium,21,21,112,maze_2043_path.npy,112,maze_2043_dist.npy,maze_2043_actions.npy,train
3287,maze_3287.npy,imperfect,Medium,21,21,62,maze_3287_path.npy,62,maze_3287_dist.npy,maze_3287_actions.npy,train
2298,maze_2298.npy,imperfect,Medium,21,21,46,maze_2298_path.npy,46,maze_2298_dist.npy,maze_2298_actions.npy,train
2501,maze_2501.npy,imperfect,Medium,21,21,50,maze_2501_path.npy,50,maze_2501_dist.npy,maze_2501_actions.npy,train
1567,maze_1567.npy,perfect,Medium,21,21,88,maze_1567_path.npy,88,maze_1567_dist.npy,maze_1567_actions.npy,train
3023,maze_3023.npy,imperfect,Medium,21,21,44,maze_3023_path.npy,44,maze_3023_dist.npy,maze_3023_actions.npy,train
3543,maze_3543.npy,imperfect,Medium,21,21,44,maze_3543_path.npy,44,maze_3543_dist.npy,maze_3543_actions.npy,train
2353,maze_2353.npy,imperfect,Medium,21,21,44,maze_2353_path.npy,44,maze_2353_dist.npy,maze_2353_actions.npy,train
3608,maze_3608.npy,imperfect,Medium,21,21,62,maze_3608_path.npy,62,maze_3608_dist.npy,maze_3608_actions.npy,train
1343,maze_1343.npy,perfect,Medium,21,21,96,maze_1343_path.npy,96,maze_1343_dist.npy,maze_1343_actions.npy,train
2013,maze_2013.npy,imperfect,Medium,21,21,50,maze_2013_path.npy,50,maze_2013_dist.npy,maze_2013_actions.npy,train
273,maze_273.npy,perfect,Medium,21,21,60,maze_273_path.npy,60,maze_273_dist.npy,maze_273_actions.npy,train
71,maze_71.npy,perfect,Medium,21,21,116,maze_71_path.npy,116,maze_71_dist.npy,maze_71_actions.npy,train
1087,maze_1087.npy,perfect,Medium,21,21,72,maze_1087_path.npy,72,maze_1087_dist.npy,maze_1087_actions.npy,train
394,maze_394.npy,perfect,Medium,21,21,88,maze_394_path.npy,88,maze_394_dist.npy,maze_394_actions.npy,train
583,maze_583.npy,perfect,Medium,21,21,104,maze_583_path.npy,104,maze_583_dist.npy,maze_583_actions.npy,train
3866,maze_3866.npy,imperfect,Medium,21,21,44,maze_3866_path.npy,44,maze_3866_dist.npy,maze_3866_actions.npy,train
2717,maze_2717.npy,imperfect,Medium,21,21,48,maze_2717_path.npy,48,maze_2717_dist.npy,maze_2717_actions.npy,train
3825,maze_3825.npy,imperfect,Medium,21,21,68,maze_3825_path.npy,68,maze_3825_dist.npy,maze_3825_actions.npy,train
3648,maze_3648.npy,imperfect,Medium,21,21,36,maze_3648_path.npy,36,maze_3648_dist.npy,maze_3648_actions.npy,train
2611,maze_2611.npy,imperfect,Medium,21,21,56,maze_2611_path.npy,56,maze_2611_dist.npy,maze_2611_actions.npy,train
2318,maze_2318.npy,imperfect,Medium,21,21,50,maze_2318_path.npy,50,maze_2318_dist.npy,maze_2318_actions.npy,train
1763,maze_1763.npy,perfect,Medium,21,21,136,maze_1763_path.npy,136,maze_1763_dist.npy,maze_1763_actions.npy,train
3010,maze_3010.npy,imperfect,Medium,21,21,44,maze_3010_path.npy,44,maze_3010_dist.npy,maze_3010_actions.npy,train
1259,maze_1259.npy,perfect,Medium,21,21,112,maze_1259_path.npy,112,maze_1259_dist.npy,maze_1259_actions.npy,train
526,maze_526.npy,perfect,Medium,21,21,52,maze_526_path.npy,52,maze_526_dist.npy,maze_526_actions.npy,train
377,maze_377.npy,perfect,Medium,21,21,108,maze_377_path.npy,108,maze_377_dist.npy,maze_377_actions.npy,train
1559,maze_1559.npy,perfect,Medium,21,21,104,maze_1559_path.npy,104,maze_1559_dist.npy,maze_1559_actions.npy,train
2507,maze_2507.npy,imperfect,Medium,21,21,48,maze_2507_path.npy,48,maze_2507_dist.npy,maze_2507_actions.npy,train
1963,maze_1963.npy,perfect,Medium,21,21,84,maze_1963_path.npy,84,maze_1963_dist.npy,maze_1963_actions.npy,train
3568,maze_3568.npy,imperfect,Medium,21,21,48,maze_3568_path.npy,48,maze_3568_dist.npy,maze_3568_actions.npy,train
348,maze_348.npy,perfect,Medium,21,21,124,maze_348_path.npy,124,maze_348_dist.npy,maze_348_actions.npy,train
3139,maze_3139.npy,imperfect,Medium,21,21,54,maze_3139_path.npy,54,maze_3139_dist.npy,maze_3139_actions.npy,train
1709,maze_1709.npy,perfect,Medium,21,21,144,maze_1709_path.npy,144,maze_1709_dist.npy,maze_1709_actions.npy,train
1050,maze_1050.npy,perfect,Medium,21,21,72,maze_1050_path.npy,72,maze_1050_dist.npy,maze_1050_actions.npy,train
590,maze_590.npy,perfect,Medium,21,21,108,maze_590_path.npy,108,maze_590_dist.npy,maze_590_actions.npy,train
519,maze_519.npy,perfect,Medium,21,21,92,maze_519_path.npy,92,maze_519_dist.npy,maze_519_actions.npy,train
3672,maze_3672.npy,imperfect,Medium,21,21,78,maze_3672_path.npy,78,maze_3672_dist.npy,maze_3672_actions.npy,train
2699,maze_2699.npy,imperfect,Medium,21,21,54,maze_2699_path.npy,54,maze_2699_dist.npy,maze_2699_actions.npy,train
1083,maze_1083.npy,perfect,Medium,21,21,112,maze_1083_path.npy,112,maze_1083_dist.npy,maze_1083_actions.npy,train
2356,maze_2356.npy,imperfect,Medium,21,21,56,maze_2356_path.npy,56,maze_2356_dist.npy,maze_2356_actions.npy,train
3996,maze_3996.npy,imperfect,Medium,21,21,48,maze_3996_path.npy,48,maze_3996_dist.npy,maze_3996_actions.npy,train
1809,maze_1809.npy,perfect,Medium,21,21,108,maze_1809_path.npy,108,maze_1809_dist.npy,maze_1809_actions.npy,train
3877,maze_3877.npy,imperfect,Medium,21,21,62,maze_3877_path.npy,62,maze_3877_dist.npy,maze_3877_actions.npy,train
792,maze_792.npy,perfect,Medium,21,21,92,maze_792_path.npy,92,maze_792_dist.npy,maze_792_actions.npy,train
3807,maze_3807.npy,imperfect,Medium,21,21,44,maze_3807_path.npy,44,maze_3807_dist.npy,maze_3807_actions.npy,train
1980,maze_1980.npy,perfect,Medium,21,21,84,maze_1980_path.npy,84,maze_1980_dist.npy,maze_1980_actions.npy,train
2555,maze_2555.npy,imperfect,Medium,21,21,62,maze_2555_path.npy,62,maze_2555_dist.npy,maze_2555_actions.npy,train
2221,maze_2221.npy,imperfect,Medium,21,21,64,maze_2221_path.npy,64,maze_2221_dist.npy,maze_2221_actions.npy,train
1530,maze_1530.npy,perfect,Medium,21,21,60,maze_1530_path.npy,60,maze_1530_dist.npy,maze_1530_actions.npy,train
1410,maze_1410.npy,perfect,Medium,21,21,112,maze_1410_path.npy,112,maze_1410_dist.npy,maze_1410_actions.npy,train
2915,maze_2915.npy,imperfect,Medium,21,21,48,maze_2915_path.npy,48,maze_2915_dist.npy,maze_2915_actions.npy,train
3163,maze_3163.npy,imperfect,Medium,21,21,48,maze_3163_path.npy,48,maze_3163_dist.npy,maze_3163_actions.npy,train
83,maze_83.npy,perfect,Medium,21,21,88,maze_83_path.npy,88,maze_83_dist.npy,maze_83_actions.npy,train
3136,maze_3136.npy,imperfect,Medium,21,21,76,maze_3136_path.npy,76,maze_3136_dist.npy,maze_3136_actions.npy,train
20,maze_20.npy,perfect,Medium,21,21,56,maze_20_path.npy,56,maze_20_dist.npy,maze_20_actions.npy,train
2244,maze_2244.npy,imperfect,Medium,21,21,48,maze_2244_path.npy,48,maze_2244_dist.npy,maze_2244_actions.npy,train
1562,maze_1562.npy,perfect,Medium,21,21,112,maze_1562_path.npy,112,maze_1562_dist.npy,maze_1562_actions.npy,train
973,maze_973.npy,perfect,Medium,21,21,84,maze_973_path.npy,84,maze_973_dist.npy,maze_973_actions.npy,train
1710,maze_1710.npy,perfect,Medium,21,21,84,maze_1710_path.npy,84,maze_1710_dist.npy,maze_1710_actions.npy,train
2599,maze_2599.npy,imperfect,Medium,21,21,62,maze_2599_path.npy,62,maze_2599_dist.npy,maze_2599_actions.npy,train
1098,maze_1098.npy,perfect,Medium,21,21,64,maze_1098_path.npy,64,maze_1098_dist.npy,maze_1098_actions.npy,train
2740,maze_2740.npy,imperfect,Medium,21,21,40,maze_2740_path.npy,40,maze_2740_dist.npy,maze_2740_actions.npy,train
886,maze_886.npy,perfect,Medium,21,21,140,maze_886_path.npy,140,maze_886_dist.npy,maze_886_actions.npy,train
2416,maze_2416.npy,imperfect,Medium,21,21,60,maze_2416_path.npy,60,maze_2416_dist.npy,maze_2416_actions.npy,train
3085,maze_3085.npy,imperfect,Medium,21,21,38,maze_3085_path.npy,38,maze_3085_dist.npy,maze_3085_actions.npy,train
3362,maze_3362.npy,imperfect,Medium,21,21,58,maze_3362_path.npy,58,maze_3362_dist.npy,maze_3362_actions.npy,train
737,maze_737.npy,perfect,Medium,21,21,68,maze_737_path.npy,68,maze_737_dist.npy,maze_737_actions.npy,train
1453,maze_1453.npy,perfect,Medium,21,21,124,maze_1453_path.npy,124,maze_1453_dist.npy,maze_1453_actions.npy,train
2972,maze_2972.npy,imperfect,Medium,21,21,46,maze_2972_path.npy,46,maze_2972_dist.npy,maze_2972_actions.npy,train
3525,maze_3525.npy,imperfect,Medium,21,21,44,maze_3525_path.npy,44,maze_3525_dist.npy,maze_3525_actions.npy,train
2126,maze_2126.npy,imperfect,Medium,21,21,84,maze_2126_path.npy,84,maze_2126_dist.npy,maze_2126_actions.npy,train
906,maze_906.npy,perfect,Medium,21,21,136,maze_906_path.npy,136,maze_906_dist.npy,maze_906_actions.npy,train
2399,maze_2399.npy,imperfect,Medium,21,21,56,maze_2399_path.npy,56,maze_2399_dist.npy,maze_2399_actions.npy,train
2932,maze_2932.npy,imperfect,Medium,21,21,72,maze_2932_path.npy,72,maze_2932_dist.npy,maze_2932_actions.npy,train
947,maze_947.npy,perfect,Medium,21,21,84,maze_947_path.npy,84,maze_947_dist.npy,maze_947_actions.npy,train
2498,maze_2498.npy,imperfect,Medium,21,21,52,maze_2498_path.npy,52,maze_2498_dist.npy,maze_2498_actions.npy,train
2892,maze_2892.npy,imperfect,Medium,21,21,44,maze_2892_path.npy,44,maze_2892_dist.npy,maze_2892_actions.npy,train
715,maze_715.npy,perfect,Medium,21,21,100,maze_715_path.npy,100,maze_715_dist.npy,maze_715_actions.npy,train
2649,maze_2649.npy,imperfect,Medium,21,21,58,maze_2649_path.npy,58,maze_2649_dist.npy,maze_2649_actions.npy,train
686,maze_686.npy,perfect,Medium,21,21,72,maze_686_path.npy,72,maze_686_dist.npy,maze_686_actions.npy,train
3410,maze_3410.npy,imperfect,Medium,21,21,46,maze_3410_path.npy,46,maze_3410_dist.npy,maze_3410_actions.npy,train
2941,maze_2941.npy,imperfect,Medium,21,21,62,maze_2941_path.npy,62,maze_2941_dist.npy,maze_2941_actions.npy,train
3965,maze_3965.npy,imperfect,Medium,21,21,124,maze_3965_path.npy,124,maze_3965_dist.npy,maze_3965_actions.npy,train
885,maze_885.npy,perfect,Medium,21,21,96,maze_885_path.npy,96,maze_885_dist.npy,maze_885_actions.npy,train
917,maze_917.npy,perfect,Medium,21,21,140,maze_917_path.npy,140,maze_917_dist.npy,maze_917_actions.npy,train
2462,maze_2462.npy,imperfect,Medium,21,21,40,maze_2462_path.npy,40,maze_2462_dist.npy,maze_2462_actions.npy,train
3659,maze_3659.npy,imperfect,Medium,21,21,76,maze_3659_path.npy,76,maze_3659_dist.npy,maze_3659_actions.npy,train
1265,maze_1265.npy,perfect,Medium,21,21,56,maze_1265_path.npy,56,maze_1265_dist.npy,maze_1265_actions.npy,train
483,maze_483.npy,perfect,Medium,21,21,56,maze_483_path.npy,56,maze_483_dist.npy,maze_483_actions.npy,train
2990,maze_2990.npy,imperfect,Medium,21,21,40,maze_2990_path.npy,40,maze_2990_dist.npy,maze_2990_actions.npy,train
3454,maze_3454.npy,imperfect,Medium,21,21,70,maze_3454_path.npy,70,maze_3454_dist.npy,maze_3454_actions.npy,train
277,maze_277.npy,perfect,Medium,21,21,112,maze_277_path.npy,112,maze_277_dist.npy,maze_277_actions.npy,train
988,maze_988.npy,perfect,Medium,21,21,72,maze_988_path.npy,72,maze_988_dist.npy,maze_988_actions.npy,train
2084,maze_2084.npy,imperfect,Medium,21,21,42,maze_2084_path.npy,42,maze_2084_dist.npy,maze_2084_actions.npy,train
1245,maze_1245.npy,perfect,Medium,21,21,96,maze_1245_path.npy,96,maze_1245_dist.npy,maze_1245_actions.npy,train
571,maze_571.npy,perfect,Medium,21,21,64,maze_571_path.npy,64,maze_571_dist.npy,maze_571_actions.npy,train
1435,maze_1435.npy,perfect,Medium,21,21,116,maze_1435_path.npy,116,maze_1435_dist.npy,maze_1435_actions.npy,train
993,maze_993.npy,perfect,Medium,21,21,64,maze_993_path.npy,64,maze_993_dist.npy,maze_993_actions.npy,train
3295,maze_3295.npy,imperfect,Medium,21,21,58,maze_3295_path.npy,58,maze_3295_dist.npy,maze_3295_actions.npy,train
2260,maze_2260.npy,imperfect,Medium,21,21,88,maze_2260_path.npy,88,maze_2260_dist.npy,maze_2260_actions.npy,train
585,maze_585.npy,perfect,Medium,21,21,52,maze_585_path.npy,52,maze_585_dist.npy,maze_585_actions.npy,train
1349,maze_1349.npy,perfect,Medium,21,21,104,maze_1349_path.npy,104,maze_1349_dist.npy,maze_1349_actions.npy,train
1007,maze_1007.npy,perfect,Medium,21,21,76,maze_1007_path.npy,76,maze_1007_dist.npy,maze_1007_actions.npy,train
674,maze_674.npy,perfect,Medium,21,21,92,maze_674_path.npy,92,maze_674_dist.npy,maze_674_actions.npy,train
447,maze_447.npy,perfect,Medium,21,21,92,maze_447_path.npy,92,maze_447_dist.npy,maze_447_actions.npy,train
3888,maze_3888.npy,imperfect,Medium,21,21,60,maze_3888_path.npy,60,maze_3888_dist.npy,maze_3888_actions.npy,train
2994,maze_2994.npy,imperfect,Medium,21,21,126,maze_2994_path.npy,126,maze_2994_dist.npy,maze_2994_actions.npy,train
2064,maze_2064.npy,imperfect,Medium,21,21,92,maze_2064_path.npy,92,maze_2064_dist.npy,maze_2064_actions.npy,train
3160,maze_3160.npy,imperfect,Medium,21,21,62,maze_3160_path.npy,62,maze_3160_dist.npy,maze_3160_actions.npy,train
2500,maze_2500.npy,imperfect,Medium,21,21,54,maze_2500_path.npy,54,maze_2500_dist.npy,maze_2500_actions.npy,train
1690,maze_1690.npy,perfect,Medium,21,21,72,maze_1690_path.npy,72,maze_1690_dist.npy,maze_1690_actions.npy,train
3297,maze_3297.npy,imperfect,Medium,21,21,66,maze_3297_path.npy,66,maze_3297_dist.npy,maze_3297_actions.npy,train
