id,filename,type,difficulty,height,width,optimal_steps,path_file,split
751,maze_751.npy,perfect,Medium,21,21,100,maze_751_path.npy,train
99,maze_99.npy,perfect,Easy,11,11,20,maze_99_path.npy,train
1543,maze_1543.npy,perfect,Hard,31,31,136,maze_1543_path.npy,train
2503,maze_2503.npy,imperfect,Easy,11,11,20,maze_2503_path.npy,train
529,maze_529.npy,perfect,Easy,11,11,20,maze_529_path.npy,train
2446,maze_2446.npy,imperfect,Easy,11,11,20,maze_2446_path.npy,train
636,maze_636.npy,perfect,Easy,11,11,40,maze_636_path.npy,train
1269,maze_1269.npy,perfect,Medium,21,21,72,maze_1269_path.npy,train
185,maze_185.npy,perfect,Easy,11,11,28,maze_185_path.npy,train
3188,maze_3188.npy,imperfect,Medium,21,21,56,maze_3188_path.npy,train
2078,maze_2078.npy,imperfect,Easy,11,11,22,maze_2078_path.npy,train
3293,maze_3293.npy,imperfect,Medium,21,21,46,maze_3293_path.npy,train
1797,maze_1797.npy,perfect,Hard,31,31,132,maze_1797_path.npy,train
1441,maze_1441.npy,perfect,Hard,31,31,248,maze_1441_path.npy,train
1535,maze_1535.npy,perfect,Hard,31,31,96,maze_1535_path.npy,train
1273,maze_1273.npy,perfect,Medium,21,21,148,maze_1273_path.npy,train
607,maze_607.npy,perfect,Easy,11,11,40,maze_607_path.npy,train
1712,maze_1712.npy,perfect,Hard,31,31,176,maze_1712_path.npy,train
3966,maze_3966.npy,imperfect,Hard,31,31,112,maze_3966_path.npy,train
3333,maze_3333.npy,imperfect,Hard,31,31,74,maze_3333_path.npy,train
2215,maze_2215.npy,imperfect,Easy,11,11,16,maze_2215_path.npy,train
3628,maze_3628.npy,imperfect,Hard,31,31,68,maze_3628_path.npy,train
3345,maze_3345.npy,imperfect,Hard,31,31,80,maze_3345_path.npy,train
1977,maze_1977.npy,perfect,Hard,31,31,216,maze_1977_path.npy,train
158,maze_158.npy,perfect,Easy,11,11,32,maze_158_path.npy,train
1748,maze_1748.npy,perfect,Hard,31,31,124,maze_1748_path.npy,train
2318,maze_2318.npy,imperfect,Easy,11,11,24,maze_2318_path.npy,train
902,maze_902.npy,perfect,Medium,21,21,132,maze_902_path.npy,train
352,maze_352.npy,perfect,Easy,11,11,20,maze_352_path.npy,train
1230,maze_1230.npy,perfect,Medium,21,21,128,maze_1230_path.npy,train
3477,maze_3477.npy,imperfect,Hard,31,31,76,maze_3477_path.npy,train
444,maze_444.npy,perfect,Easy,11,11,20,maze_444_path.npy,train
3911,maze_3911.npy,imperfect,Hard,31,31,88,maze_3911_path.npy,train
754,maze_754.npy,perfect,Medium,21,21,116,maze_754_path.npy,train
1737,maze_1737.npy,perfect,Hard,31,31,140,maze_1737_path.npy,train
3955,maze_3955.npy,imperfect,Hard,31,31,68,maze_3955_path.npy,train
311,maze_311.npy,perfect,Easy,11,11,24,maze_311_path.npy,train
548,maze_548.npy,perfect,Easy,11,11,28,maze_548_path.npy,train
2644,maze_2644.npy,imperfect,Easy,11,11,36,maze_2644_path.npy,train
2882,maze_2882.npy,imperfect,Medium,21,21,64,maze_2882_path.npy,train
306,maze_306.npy,perfect,Easy,11,11,20,maze_306_path.npy,train
694,maze_694.npy,perfect,Medium,21,21,80,maze_694_path.npy,train
1927,maze_1927.npy,perfect,Hard,31,31,172,maze_1927_path.npy,train
3802,maze_3802.npy,imperfect,Hard,31,31,120,maze_3802_path.npy,train
749,maze_749.npy,perfect,Medium,21,21,76,maze_749_path.npy,train
1266,maze_1266.npy,perfect,Medium,21,21,80,maze_1266_path.npy,train
2755,maze_2755.npy,imperfect,Medium,21,21,44,maze_2755_path.npy,train
2313,maze_2313.npy,imperfect,Easy,11,11,20,maze_2313_path.npy,train
970,maze_970.npy,perfect,Medium,21,21,64,maze_970_path.npy,train
13,maze_13.npy,perfect,Easy,11,11,20,maze_13_path.npy,train
873,maze_873.npy,perfect,Medium,21,21,104,maze_873_path.npy,train
808,maze_808.npy,perfect,Medium,21,21,132,maze_808_path.npy,train
514,maze_514.npy,perfect,Easy,11,11,40,maze_514_path.npy,train
3809,maze_3809.npy,imperfect,Hard,31,31,116,maze_3809_path.npy,train
409,maze_409.npy,perfect,Easy,11,11,20,maze_409_path.npy,train
2232,maze_2232.npy,imperfect,Easy,11,11,16,maze_2232_path.npy,train
3230,maze_3230.npy,imperfect,Medium,21,21,80,maze_3230_path.npy,train
207,maze_207.npy,perfect,Easy,11,11,28,maze_207_path.npy,train
2334,maze_2334.npy,imperfect,Easy,11,11,20,maze_2334_path.npy,train
458,maze_458.npy,perfect,Easy,11,11,32,maze_458_path.npy,train
3139,maze_3139.npy,imperfect,Medium,21,21,82,maze_3139_path.npy,train
2404,maze_2404.npy,imperfect,Easy,11,11,22,maze_2404_path.npy,train
2897,maze_2897.npy,imperfect,Medium,21,21,52,maze_2897_path.npy,train
2456,maze_2456.npy,imperfect,Easy,11,11,28,maze_2456_path.npy,train
2639,maze_2639.npy,imperfect,Easy,11,11,16,maze_2639_path.npy,train
1883,maze_1883.npy,perfect,Hard,31,31,216,maze_1883_path.npy,train
1713,maze_1713.npy,perfect,Hard,31,31,264,maze_1713_path.npy,train
2587,maze_2587.npy,imperfect,Easy,11,11,18,maze_2587_path.npy,train
2227,maze_2227.npy,imperfect,Easy,11,11,40,maze_2227_path.npy,train
552,maze_552.npy,perfect,Easy,11,11,36,maze_552_path.npy,train
3706,maze_3706.npy,imperfect,Hard,31,31,82,maze_3706_path.npy,train
3635,maze_3635.npy,imperfect,Hard,31,31,86,maze_3635_path.npy,train
1925,maze_1925.npy,perfect,Hard,31,31,184,maze_1925_path.npy,train
634,maze_634.npy,perfect,Easy,11,11,32,maze_634_path.npy,train
3673,maze_3673.npy,imperfect,Hard,31,31,80,maze_3673_path.npy,train
316,maze_316.npy,perfect,Easy,11,11,32,maze_316_path.npy,train
2804,maze_2804.npy,imperfect,Medium,21,21,84,maze_2804_path.npy,train
3521,maze_3521.npy,imperfect,Hard,31,31,96,maze_3521_path.npy,train
1328,maze_1328.npy,perfect,Medium,21,21,148,maze_1328_path.npy,train
427,maze_427.npy,perfect,Easy,11,11,24,maze_427_path.npy,train
2212,maze_2212.npy,imperfect,Easy,11,11,16,maze_2212_path.npy,train
105,maze_105.npy,perfect,Easy,11,11,32,maze_105_path.npy,train
142,maze_142.npy,perfect,Easy,11,11,44,maze_142_path.npy,train
3842,maze_3842.npy,imperfect,Hard,31,31,104,maze_3842_path.npy,train
3138,maze_3138.npy,imperfect,Medium,21,21,52,maze_3138_path.npy,train
2369,maze_2369.npy,imperfect,Easy,11,11,36,maze_2369_path.npy,train
1949,maze_1949.npy,perfect,Hard,31,31,184,maze_1949_path.npy,train
3548,maze_3548.npy,imperfect,Hard,31,31,68,maze_3548_path.npy,train
3722,maze_3722.npy,imperfect,Hard,31,31,78,maze_3722_path.npy,train
2149,maze_2149.npy,imperfect,Easy,11,11,18,maze_2149_path.npy,train
3925,maze_3925.npy,imperfect,Hard,31,31,148,maze_3925_path.npy,train
1951,maze_1951.npy,perfect,Hard,31,31,216,maze_1951_path.npy,train
2677,maze_2677.npy,imperfect,Medium,21,21,68,maze_2677_path.npy,train
2915,maze_2915.npy,imperfect,Medium,21,21,80,maze_2915_path.npy,train
1109,maze_1109.npy,perfect,Medium,21,21,156,maze_1109_path.npy,train
2353,maze_2353.npy,imperfect,Easy,11,11,16,maze_2353_path.npy,train
591,maze_591.npy,perfect,Easy,11,11,16,maze_591_path.npy,train
3708,maze_3708.npy,imperfect,Hard,31,31,76,maze_3708_path.npy,train
1576,maze_1576.npy,perfect,Hard,31,31,172,maze_1576_path.npy,train
2585,maze_2585.npy,imperfect,Easy,11,11,16,maze_2585_path.npy,train
213,maze_213.npy,perfect,Easy,11,11,20,maze_213_path.npy,train
778,maze_778.npy,perfect,Medium,21,21,100,maze_778_path.npy,train
2843,maze_2843.npy,imperfect,Medium,21,21,64,maze_2843_path.npy,train
2463,maze_2463.npy,imperfect,Easy,11,11,36,maze_2463_path.npy,train
2043,maze_2043.npy,imperfect,Easy,11,11,20,maze_2043_path.npy,train
3285,maze_3285.npy,imperfect,Medium,21,21,82,maze_3285_path.npy,train
2964,maze_2964.npy,imperfect,Medium,21,21,64,maze_2964_path.npy,train
2499,maze_2499.npy,imperfect,Easy,11,11,16,maze_2499_path.npy,train
1567,maze_1567.npy,perfect,Hard,31,31,108,maze_1567_path.npy,train
3021,maze_3021.npy,imperfect,Medium,21,21,60,maze_3021_path.npy,train
3541,maze_3541.npy,imperfect,Hard,31,31,84,maze_3541_path.npy,train
2351,maze_2351.npy,imperfect,Easy,11,11,16,maze_2351_path.npy,train
3606,maze_3606.npy,imperfect,Hard,31,31,84,maze_3606_path.npy,train
1343,maze_1343.npy,perfect,Hard,31,31,220,maze_1343_path.npy,train
2013,maze_2013.npy,imperfect,Easy,11,11,16,maze_2013_path.npy,train
273,maze_273.npy,perfect,Easy,11,11,32,maze_273_path.npy,train
71,maze_71.npy,perfect,Easy,11,11,36,maze_71_path.npy,train
1087,maze_1087.npy,perfect,Medium,21,21,100,maze_1087_path.npy,train
394,maze_394.npy,perfect,Easy,11,11,16,maze_394_path.npy,train
583,maze_583.npy,perfect,Easy,11,11,20,maze_583_path.npy,train
3862,maze_3862.npy,imperfect,Hard,31,31,56,maze_3862_path.npy,train
2672,maze_2672.npy,imperfect,Medium,21,21,40,maze_2672_path.npy,train
2688,maze_2688.npy,imperfect,Medium,21,21,50,maze_2688_path.npy,train
3805,maze_3805.npy,imperfect,Hard,31,31,80,maze_3805_path.npy,train
2609,maze_2609.npy,imperfect,Easy,11,11,18,maze_2609_path.npy,train
2316,maze_2316.npy,imperfect,Easy,11,11,16,maze_2316_path.npy,train
1763,maze_1763.npy,perfect,Hard,31,31,144,maze_1763_path.npy,train
3008,maze_3008.npy,imperfect,Medium,21,21,56,maze_3008_path.npy,train
1259,maze_1259.npy,perfect,Medium,21,21,92,maze_1259_path.npy,train
526,maze_526.npy,perfect,Easy,11,11,16,maze_526_path.npy,train
377,maze_377.npy,perfect,Easy,11,11,40,maze_377_path.npy,train
1559,maze_1559.npy,perfect,Hard,31,31,96,maze_1559_path.npy,train
2505,maze_2505.npy,imperfect,Easy,11,11,20,maze_2505_path.npy,train
1963,maze_1963.npy,perfect,Hard,31,31,244,maze_1963_path.npy,train
3566,maze_3566.npy,imperfect,Hard,31,31,68,maze_3566_path.npy,train
348,maze_348.npy,perfect,Easy,11,11,16,maze_348_path.npy,train
2743,maze_2743.npy,imperfect,Medium,21,21,48,maze_2743_path.npy,train
1709,maze_1709.npy,perfect,Hard,31,31,152,maze_1709_path.npy,train
1050,maze_1050.npy,perfect,Medium,21,21,96,maze_1050_path.npy,train
590,maze_590.npy,perfect,Easy,11,11,24,maze_590_path.npy,train
519,maze_519.npy,perfect,Easy,11,11,32,maze_519_path.npy,train
3217,maze_3217.npy,imperfect,Medium,21,21,58,maze_3217_path.npy,train
2697,maze_2697.npy,imperfect,Medium,21,21,86,maze_2697_path.npy,train
1083,maze_1083.npy,perfect,Medium,21,21,96,maze_1083_path.npy,train
2354,maze_2354.npy,imperfect,Easy,11,11,20,maze_2354_path.npy,train
3992,maze_3992.npy,imperfect,Hard,31,31,64,maze_3992_path.npy,train
1809,maze_1809.npy,perfect,Hard,31,31,280,maze_1809_path.npy,train
3873,maze_3873.npy,imperfect,Hard,31,31,84,maze_3873_path.npy,train
792,maze_792.npy,perfect,Medium,21,21,104,maze_792_path.npy,train
2788,maze_2788.npy,imperfect,Medium,21,21,50,maze_2788_path.npy,train
1980,maze_1980.npy,perfect,Hard,31,31,188,maze_1980_path.npy,train
2553,maze_2553.npy,imperfect,Easy,11,11,16,maze_2553_path.npy,train
2812,maze_2812.npy,imperfect,Medium,21,21,48,maze_2812_path.npy,train
1530,maze_1530.npy,perfect,Hard,31,31,80,maze_1530_path.npy,train
1410,maze_1410.npy,perfect,Hard,31,31,268,maze_1410_path.npy,train
2913,maze_2913.npy,imperfect,Medium,21,21,44,maze_2913_path.npy,train
3161,maze_3161.npy,imperfect,Medium,21,21,122,maze_3161_path.npy,train
83,maze_83.npy,perfect,Easy,11,11,40,maze_83_path.npy,train
3857,maze_3857.npy,imperfect,Hard,31,31,84,maze_3857_path.npy,train
20,maze_20.npy,perfect,Easy,11,11,32,maze_20_path.npy,train
2242,maze_2242.npy,imperfect,Easy,11,11,32,maze_2242_path.npy,train
1562,maze_1562.npy,perfect,Hard,31,31,276,maze_1562_path.npy,train
973,maze_973.npy,perfect,Medium,21,21,96,maze_973_path.npy,train
1710,maze_1710.npy,perfect,Hard,31,31,236,maze_1710_path.npy,train
2707,maze_2707.npy,imperfect,Medium,21,21,48,maze_2707_path.npy,train
1098,maze_1098.npy,perfect,Medium,21,21,96,maze_1098_path.npy,train
3344,maze_3344.npy,imperfect,Hard,31,31,74,maze_3344_path.npy,train
886,maze_886.npy,perfect,Medium,21,21,108,maze_886_path.npy,train
2414,maze_2414.npy,imperfect,Easy,11,11,16,maze_2414_path.npy,train
3083,maze_3083.npy,imperfect,Medium,21,21,48,maze_3083_path.npy,train
3360,maze_3360.npy,imperfect,Hard,31,31,84,maze_3360_path.npy,train
737,maze_737.npy,perfect,Medium,21,21,48,maze_737_path.npy,train
1453,maze_1453.npy,perfect,Hard,31,31,184,maze_1453_path.npy,train
2591,maze_2591.npy,imperfect,Easy,11,11,20,maze_2591_path.npy,train
3523,maze_3523.npy,imperfect,Hard,31,31,76,maze_3523_path.npy,train
2126,maze_2126.npy,imperfect,Easy,11,11,20,maze_2126_path.npy,train
906,maze_906.npy,perfect,Medium,21,21,96,maze_906_path.npy,train
2872,maze_2872.npy,imperfect,Medium,21,21,70,maze_2872_path.npy,train
3117,maze_3117.npy,imperfect,Medium,21,21,44,maze_3117_path.npy,train
947,maze_947.npy,perfect,Medium,21,21,84,maze_947_path.npy,train
2496,maze_2496.npy,imperfect,Easy,11,11,20,maze_2496_path.npy,train
2658,maze_2658.npy,imperfect,Easy,11,11,28,maze_2658_path.npy,train
715,maze_715.npy,perfect,Medium,21,21,40,maze_715_path.npy,train
2647,maze_2647.npy,imperfect,Easy,11,11,16,maze_2647_path.npy,train
686,maze_686.npy,perfect,Medium,21,21,144,maze_686_path.npy,train
3408,maze_3408.npy,imperfect,Hard,31,31,80,maze_3408_path.npy,train
3808,maze_3808.npy,imperfect,Hard,31,31,96,maze_3808_path.npy,train
3961,maze_3961.npy,imperfect,Hard,31,31,98,maze_3961_path.npy,train
885,maze_885.npy,perfect,Medium,21,21,116,maze_885_path.npy,train
917,maze_917.npy,perfect,Medium,21,21,80,maze_917_path.npy,train
2460,maze_2460.npy,imperfect,Easy,11,11,16,maze_2460_path.npy,train
3484,maze_3484.npy,imperfect,Hard,31,31,76,maze_3484_path.npy,train
1265,maze_1265.npy,perfect,Medium,21,21,52,maze_1265_path.npy,train
483,maze_483.npy,perfect,Easy,11,11,20,maze_483_path.npy,train
2988,maze_2988.npy,imperfect,Medium,21,21,40,maze_2988_path.npy,train
3452,maze_3452.npy,imperfect,Hard,31,31,74,maze_3452_path.npy,train
277,maze_277.npy,perfect,Easy,11,11,24,maze_277_path.npy,train
988,maze_988.npy,perfect,Medium,21,21,92,maze_988_path.npy,train
2084,maze_2084.npy,imperfect,Easy,11,11,16,maze_2084_path.npy,train
1245,maze_1245.npy,perfect,Medium,21,21,96,maze_1245_path.npy,train
571,maze_571.npy,perfect,Easy,11,11,32,maze_571_path.npy,train
1435,maze_1435.npy,perfect,Hard,31,31,224,maze_1435_path.npy,train
993,maze_993.npy,perfect,Medium,21,21,76,maze_993_path.npy,train
2751,maze_2751.npy,imperfect,Medium,21,21,60,maze_2751_path.npy,train
2258,maze_2258.npy,imperfect,Easy,11,11,20,maze_2258_path.npy,train
585,maze_585.npy,perfect,Easy,11,11,28,maze_585_path.npy,train
1349,maze_1349.npy,perfect,Hard,31,31,164,maze_1349_path.npy,train
1007,maze_1007.npy,perfect,Medium,21,21,48,maze_1007_path.npy,train
674,maze_674.npy,perfect,Medium,21,21,48,maze_674_path.npy,train
447,maze_447.npy,perfect,Easy,11,11,20,maze_447_path.npy,train
2276,maze_2276.npy,imperfect,Easy,11,11,20,maze_2276_path.npy,train
2992,maze_2992.npy,imperfect,Medium,21,21,70,maze_2992_path.npy,train
2064,maze_2064.npy,imperfect,Easy,11,11,16,maze_2064_path.npy,train
3158,maze_3158.npy,imperfect,Medium,21,21,54,maze_3158_path.npy,train
2498,maze_2498.npy,imperfect,Easy,11,11,28,maze_2498_path.npy,train
1690,maze_1690.npy,perfect,Hard,31,31,120,maze_1690_path.npy,train
3295,maze_3295.npy,imperfect,Medium,21,21,44,maze_3295_path.npy,train
1247,maze_1247.npy,perfect,Medium,21,21,116,maze_1247_path.npy,train
1985,maze_1985.npy,perfect,Hard,31,31,240,maze_1985_path.npy,train
294,maze_294.npy,perfect,Easy,11,11,32,maze_294_path.npy,train
1547,maze_1547.npy,perfect,Hard,31,31,284,maze_1547_path.npy,train
2012,maze_2012.npy,imperfect,Easy,11,11,32,maze_2012_path.npy,train
588,maze_588.npy,perfect,Easy,11,11,28,maze_588_path.npy,train
2129,maze_2129.npy,imperfect,Easy,11,11,16,maze_2129_path.npy,train
3388,maze_3388.npy,imperfect,Hard,31,31,124,maze_3388_path.npy,train
425,maze_425.npy,perfect,Easy,11,11,20,maze_425_path.npy,train
1054,maze_1054.npy,perfect,Medium,21,21,132,maze_1054_path.npy,train
3318,maze_3318.npy,imperfect,Medium,21,21,48,maze_3318_path.npy,train
556,maze_556.npy,perfect,Easy,11,11,36,maze_556_path.npy,train
3015,maze_3015.npy,imperfect,Medium,21,21,54,maze_3015_path.npy,train
2573,maze_2573.npy,imperfect,Easy,11,11,16,maze_2573_path.npy,train
3539,maze_3539.npy,imperfect,Hard,31,31,104,maze_3539_path.npy,train
3536,maze_3536.npy,imperfect,Hard,31,31,96,maze_3536_path.npy,train
2694,maze_2694.npy,imperfect,Medium,21,21,40,maze_2694_path.npy,train
1193,maze_1193.npy,perfect,Medium,21,21,68,maze_1193_path.npy,train
1716,maze_1716.npy,perfect,Hard,31,31,280,maze_1716_path.npy,train
3487,maze_3487.npy,imperfect,Hard,31,31,96,maze_3487_path.npy,train
3602,maze_3602.npy,imperfect,Hard,31,31,136,maze_3602_path.npy,train
3918,maze_3918.npy,imperfect,Hard,31,31,84,maze_3918_path.npy,train
3498,maze_3498.npy,imperfect,Hard,31,31,72,maze_3498_path.npy,train
1285,maze_1285.npy,perfect,Medium,21,21,96,maze_1285_path.npy,train
3365,maze_3365.npy,imperfect,Hard,31,31,62,maze_3365_path.npy,train
2514,maze_2514.npy,imperfect,Easy,11,11,24,maze_2514_path.npy,train
3186,maze_3186.npy,imperfect,Medium,21,21,44,maze_3186_path.npy,train
2087,maze_2087.npy,imperfect,Easy,11,11,24,maze_2087_path.npy,train
1889,maze_1889.npy,perfect,Hard,31,31,176,maze_1889_path.npy,train
1591,maze_1591.npy,perfect,Hard,31,31,152,maze_1591_path.npy,train
3522,maze_3522.npy,imperfect,Hard,31,31,80,maze_3522_path.npy,train
2162,maze_2162.npy,imperfect,Easy,11,11,20,maze_2162_path.npy,train
2971,maze_2971.npy,imperfect,Medium,21,21,50,maze_2971_path.npy,train
2271,maze_2271.npy,imperfect,Easy,11,11,16,maze_2271_path.npy,train
3214,maze_3214.npy,imperfect,Medium,21,21,54,maze_3214_path.npy,train
1137,maze_1137.npy,perfect,Medium,21,21,124,maze_1137_path.npy,train
3544,maze_3544.npy,imperfect,Hard,31,31,138,maze_3544_path.npy,train
3756,maze_3756.npy,imperfect,Hard,31,31,122,maze_3756_path.npy,train
3776,maze_3776.npy,imperfect,Hard,31,31,78,maze_3776_path.npy,train
1711,maze_1711.npy,perfect,Hard,31,31,300,maze_1711_path.npy,train
3716,maze_3716.npy,imperfect,Hard,31,31,166,maze_3716_path.npy,train
453,maze_453.npy,perfect,Easy,11,11,20,maze_453_path.npy,train
913,maze_913.npy,perfect,Medium,21,21,88,maze_913_path.npy,train
2667,maze_2667.npy,imperfect,Medium,21,21,52,maze_2667_path.npy,train
1199,maze_1199.npy,perfect,Medium,21,21,104,maze_1199_path.npy,train
1274,maze_1274.npy,perfect,Medium,21,21,68,maze_1274_path.npy,train
37,maze_37.npy,perfect,Easy,11,11,24,maze_37_path.npy,train
974,maze_974.npy,perfect,Medium,21,21,92,maze_974_path.npy,train
983,maze_983.npy,perfect,Medium,21,21,60,maze_983_path.npy,train
2890,maze_2890.npy,imperfect,Medium,21,21,50,maze_2890_path.npy,train
1418,maze_1418.npy,perfect,Hard,31,31,88,maze_1418_path.npy,train
1560,maze_1560.npy,perfect,Hard,31,31,144,maze_1560_path.npy,train
39,maze_39.npy,perfect,Easy,11,11,36,maze_39_path.npy,train
1486,maze_1486.npy,perfect,Hard,31,31,276,maze_1486_path.npy,train
2540,maze_2540.npy,imperfect,Easy,11,11,16,maze_2540_path.npy,train
169,maze_169.npy,perfect,Easy,11,11,36,maze_169_path.npy,train
1355,maze_1355.npy,perfect,Hard,31,31,148,maze_1355_path.npy,train
3661,maze_3661.npy,imperfect,Hard,31,31,62,maze_3661_path.npy,train
3591,maze_3591.npy,imperfect,Hard,31,31,80,maze_3591_path.npy,train
3921,maze_3921.npy,imperfect,Hard,31,31,88,maze_3921_path.npy,train
2624,maze_2624.npy,imperfect,Easy,11,11,20,maze_2624_path.npy,train
1640,maze_1640.npy,perfect,Hard,31,31,216,maze_1640_path.npy,train
1290,maze_1290.npy,perfect,Medium,21,21,68,maze_1290_path.npy,train
1380,maze_1380.npy,perfect,Hard,31,31,132,maze_1380_path.npy,train
1933,maze_1933.npy,perfect,Hard,31,31,172,maze_1933_path.npy,train
579,maze_579.npy,perfect,Easy,11,11,28,maze_579_path.npy,train
2030,maze_2030.npy,imperfect,Easy,11,11,26,maze_2030_path.npy,train
892,maze_892.npy,perfect,Medium,21,21,64,maze_892_path.npy,train
780,maze_780.npy,perfect,Medium,21,21,76,maze_780_path.npy,train
159,maze_159.npy,perfect,Easy,11,11,16,maze_159_path.npy,train
2,maze_2.npy,perfect,Easy,11,11,36,maze_2_path.npy,train
2721,maze_2721.npy,imperfect,Medium,21,21,44,maze_2721_path.npy,train
3288,maze_3288.npy,imperfect,Medium,21,21,70,maze_3288_path.npy,train
849,maze_849.npy,perfect,Medium,21,21,48,maze_849_path.npy,train
2399,maze_2399.npy,imperfect,Easy,11,11,16,maze_2399_path.npy,train
1596,maze_1596.npy,perfect,Hard,31,31,160,maze_1596_path.npy,train
1776,maze_1776.npy,perfect,Hard,31,31,252,maze_1776_path.npy,train
1913,maze_1913.npy,perfect,Hard,31,31,164,maze_1913_path.npy,train
1043,maze_1043.npy,perfect,Medium,21,21,112,maze_1043_path.npy,train
1544,maze_1544.npy,perfect,Hard,31,31,120,maze_1544_path.npy,train
2430,maze_2430.npy,imperfect,Easy,11,11,16,maze_2430_path.npy,train
53,maze_53.npy,perfect,Easy,11,11,16,maze_53_path.npy,train
3848,maze_3848.npy,imperfect,Hard,31,31,76,maze_3848_path.npy,train
1911,maze_1911.npy,perfect,Hard,31,31,152,maze_1911_path.npy,train
2820,maze_2820.npy,imperfect,Medium,21,21,60,maze_2820_path.npy,train
3095,maze_3095.npy,imperfect,Medium,21,21,48,maze_3095_path.npy,train
2699,maze_2699.npy,imperfect,Medium,21,21,60,maze_2699_path.npy,train
824,maze_824.npy,perfect,Medium,21,21,84,maze_824_path.npy,train
3571,maze_3571.npy,imperfect,Hard,31,31,80,maze_3571_path.npy,train
1389,maze_1389.npy,perfect,Hard,31,31,160,maze_1389_path.npy,train
3319,maze_3319.npy,imperfect,Medium,21,21,48,maze_3319_path.npy,train
2495,maze_2495.npy,imperfect,Easy,11,11,20,maze_2495_path.npy,train
1607,maze_1607.npy,perfect,Hard,31,31,144,maze_1607_path.npy,train
1594,maze_1594.npy,perfect,Hard,31,31,156,maze_1594_path.npy,train
771,maze_771.npy,perfect,Medium,21,21,76,maze_771_path.npy,train
2273,maze_2273.npy,imperfect,Easy,11,11,20,maze_2273_path.npy,train
1868,maze_1868.npy,perfect,Hard,31,31,220,maze_1868_path.npy,train
1085,maze_1085.npy,perfect,Medium,21,21,68,maze_1085_path.npy,train
3939,maze_3939.npy,imperfect,Hard,31,31,90,maze_3939_path.npy,train
1325,maze_1325.npy,perfect,Medium,21,21,92,maze_1325_path.npy,train
1463,maze_1463.npy,perfect,Hard,31,31,132,maze_1463_path.npy,train
806,maze_806.npy,perfect,Medium,21,21,144,maze_806_path.npy,train
2772,maze_2772.npy,imperfect,Medium,21,21,46,maze_2772_path.npy,train
2473,maze_2473.npy,imperfect,Easy,11,11,36,maze_2473_path.npy,train
2108,maze_2108.npy,imperfect,Easy,11,11,28,maze_2108_path.npy,train
3923,maze_3923.npy,imperfect,Hard,31,31,64,maze_3923_path.npy,train
3924,maze_3924.npy,imperfect,Hard,31,31,92,maze_3924_path.npy,train
2234,maze_2234.npy,imperfect,Easy,11,11,16,maze_2234_path.npy,train
963,maze_963.npy,perfect,Medium,21,21,72,maze_963_path.npy,train
398,maze_398.npy,perfect,Easy,11,11,24,maze_398_path.npy,train
3743,maze_3743.npy,imperfect,Hard,31,31,80,maze_3743_path.npy,train
704,maze_704.npy,perfect,Medium,21,21,136,maze_704_path.npy,train
431,maze_431.npy,perfect,Easy,11,11,48,maze_431_path.npy,train
292,maze_292.npy,perfect,Easy,11,11,36,maze_292_path.npy,train
3771,maze_3771.npy,imperfect,Hard,31,31,68,maze_3771_path.npy,train
145,maze_145.npy,perfect,Easy,11,11,36,maze_145_path.npy,train
2718,maze_2718.npy,imperfect,Medium,21,21,44,maze_2718_path.npy,train
2033,maze_2033.npy,imperfect,Easy,11,11,20,maze_2033_path.npy,train
2794,maze_2794.npy,imperfect,Medium,21,21,36,maze_2794_path.npy,train
1165,maze_1165.npy,perfect,Medium,21,21,92,maze_1165_path.npy,train
2050,maze_2050.npy,imperfect,Easy,11,11,16,maze_2050_path.npy,train
3048,maze_3048.npy,imperfect,Medium,21,21,62,maze_3048_path.npy,train
339,maze_339.npy,perfect,Easy,11,11,36,maze_339_path.npy,train
2412,maze_2412.npy,imperfect,Easy,11,11,28,maze_2412_path.npy,train
265,maze_265.npy,perfect,Easy,11,11,16,maze_265_path.npy,train
3101,maze_3101.npy,imperfect,Medium,21,21,64,maze_3101_path.npy,train
1771,maze_1771.npy,perfect,Hard,31,31,300,maze_1771_path.npy,train
271,maze_271.npy,perfect,Easy,11,11,16,maze_271_path.npy,train
696,maze_696.npy,perfect,Medium,21,21,120,maze_696_path.npy,train
3959,maze_3959.npy,imperfect,Hard,31,31,128,maze_3959_path.npy,train
244,maze_244.npy,perfect,Easy,11,11,32,maze_244_path.npy,train
3748,maze_3748.npy,imperfect,Hard,31,31,68,maze_3748_path.npy,train
476,maze_476.npy,perfect,Easy,11,11,20,maze_476_path.npy,train
2032,maze_2032.npy,imperfect,Easy,11,11,16,maze_2032_path.npy,train
3389,maze_3389.npy,imperfect,Hard,31,31,80,maze_3389_path.npy,train
3274,maze_3274.npy,imperfect,Medium,21,21,60,maze_3274_path.npy,train
813,maze_813.npy,perfect,Medium,21,21,80,maze_813_path.npy,train
1914,maze_1914.npy,perfect,Hard,31,31,312,maze_1914_path.npy,train
3364,maze_3364.npy,imperfect,Hard,31,31,234,maze_3364_path.npy,train
3930,maze_3930.npy,imperfect,Hard,31,31,130,maze_3930_path.npy,train
1804,maze_1804.npy,perfect,Hard,31,31,188,maze_1804_path.npy,train
2868,maze_2868.npy,imperfect,Medium,21,21,68,maze_2868_path.npy,train
250,maze_250.npy,perfect,Easy,11,11,40,maze_250_path.npy,train
545,maze_545.npy,perfect,Easy,11,11,20,maze_545_path.npy,train
